# Averages varying with time steps
#  time		KE		PE		TE		Pr
2.605		0.9064		-3.7802		-2.8739		0.3230
2.610		0.9093		-3.7827		-2.8734		0.3240
2.615		0.9131		-3.7862		-2.8731		0.3254
2.620		0.9176		-3.7904		-2.8728		0.3270
2.625		0.9221		-3.7947		-2.8726		0.3286
2.630		0.9260		-3.7985		-2.8725		0.3300
2.635		0.9287		-3.8011		-2.8725		0.3310
2.640		0.9297		-3.8022		-2.8725		0.3314
2.645		0.9287		-3.8012		-2.8726		0.3311
2.650		0.9255		-3.7982		-2.8726		0.3301
2.655		0.9205		-3.7931		-2.8726		0.3284
2.660		0.9139		-3.7864		-2.8725		0.3262
